consumerID,Alter,Geschlecht,Einkommen,Informative Wahrnehmung,Frequenz,Zeitspanne vorherige E-Mail,Produktkauf,Öffnung vorherige E-Mail,Endgerät,emailID,Anzahl Wörter in Betreffzeile,Informationsgehalt,Personalisierung,Versandtag,Simulationszeit,Öffnung
2242,32,Männlich,10857,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2243,40,Männlich,13875,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2244,41,Weiblich,5692,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2245,40,Weiblich,8360,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2246,37,Männlich,16459,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2247,30,Weiblich,3805,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2248,44,Männlich,15231,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2249,39,Weiblich,12696,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2250,40,Männlich,9114,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2251,33,Männlich,5160,0.7,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2252,35,Männlich,8260,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2253,48,Weiblich,11052,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2254,59,Weiblich,10534,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2255,70,Weiblich,15196,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2256,36,Männlich,3869,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2257,43,Männlich,6729,0.7,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2258,42,Weiblich,7548,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2259,25,Weiblich,3678,0.0,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2260,40,Weiblich,14059,-0.1,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2261,27,Männlich,11171,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2262,31,Männlich,10626,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2263,35,Weiblich,7891,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2264,42,Männlich,6739,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2265,33,Männlich,9930,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2266,53,Weiblich,17634,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2267,35,Männlich,14666,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2268,42,Männlich,10186,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2269,37,Männlich,9259,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2270,50,Weiblich,10818,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2271,25,Männlich,5303,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2272,59,Weiblich,7390,-0.7999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2273,30,Weiblich,7529,0.4,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2274,36,Weiblich,8685,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2275,62,Weiblich,23509,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2276,40,Männlich,9549,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2277,32,Weiblich,8671,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2278,40,Weiblich,7923,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2279,31,Männlich,6669,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2280,24,Männlich,5647,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2281,23,Männlich,12868,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2282,32,Weiblich,6576,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2283,48,Männlich,3447,-0.8999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2284,46,Männlich,14741,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2285,37,Weiblich,8932,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2286,39,Männlich,11025,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2287,44,Männlich,10939,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2288,35,Männlich,20637,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2289,46,Männlich,3072,-0.8999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2290,35,Männlich,5344,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2291,45,Männlich,7418,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2292,26,Männlich,4386,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2293,51,Männlich,14348,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2294,43,Weiblich,3096,0.0,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2295,29,Weiblich,4817,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2296,24,Männlich,6721,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2297,45,Weiblich,5476,-0.7999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2298,29,Männlich,7053,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2299,31,Männlich,5406,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2300,43,Männlich,9849,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2301,31,Männlich,4783,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2302,25,Weiblich,6653,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2303,35,Männlich,9934,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2304,49,Männlich,22591,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2305,51,Weiblich,23230,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2306,57,Weiblich,11473,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2307,29,Männlich,2854,0.3,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2308,27,Männlich,5857,0.7,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2309,50,Männlich,7745,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2310,25,Männlich,5966,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2311,37,Weiblich,8427,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2312,37,Weiblich,8828,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2313,49,Männlich,5053,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2314,34,Weiblich,15593,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2315,71,Weiblich,21526,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2316,48,Männlich,7650,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2317,49,Weiblich,12873,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2318,40,Männlich,3616,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2319,28,Männlich,2961,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2320,30,Männlich,4486,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2321,40,Männlich,18941,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2322,45,Weiblich,11795,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2323,36,Weiblich,10106,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2324,31,Männlich,6389,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2325,31,Weiblich,4768,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2326,43,Männlich,4050,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2327,50,Männlich,5989,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2328,37,Weiblich,15465,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2329,29,Männlich,5398,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2330,32,Weiblich,24664,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2331,31,Männlich,4165,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2332,27,Männlich,4471,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2333,52,Männlich,10699,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2334,38,Männlich,4590,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2335,49,Männlich,8309,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2336,28,Weiblich,7412,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2337,26,Weiblich,5595,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2338,46,Männlich,5595,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2339,29,Weiblich,3039,0.0,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2340,38,Weiblich,5002,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2341,36,Weiblich,4441,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2342,57,Weiblich,6509,-0.7999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2343,61,Weiblich,5519,-0.7999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2344,33,Männlich,9204,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2345,54,Männlich,31256,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2346,24,Weiblich,6443,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2347,46,Männlich,7079,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2348,29,Weiblich,6733,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2349,34,Männlich,10842,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2350,30,Weiblich,11417,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2351,58,Männlich,16799,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2352,40,Weiblich,16328,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2353,29,Weiblich,6640,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2354,24,Männlich,3429,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2355,27,Weiblich,3954,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2356,37,Männlich,3543,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2357,37,Männlich,10274,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2358,29,Männlich,10303,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2359,43,Männlich,14745,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2360,38,Weiblich,7234,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2361,41,Männlich,5238,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2362,31,Männlich,4337,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2363,24,Weiblich,5609,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2364,47,Männlich,11887,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2365,42,Männlich,10050,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2366,30,Männlich,6713,0.7,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2367,24,Männlich,3107,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2368,38,Männlich,13634,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2369,36,Männlich,7689,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2370,32,Weiblich,6387,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2371,59,Weiblich,14466,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2372,47,Männlich,7259,-0.4999999999999999,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2373,51,Männlich,15231,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2374,30,Männlich,7392,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2375,42,Männlich,6640,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2376,43,Männlich,5543,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2377,39,Weiblich,9640,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2378,51,Männlich,12441,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2379,58,Männlich,8278,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2380,38,Männlich,12788,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2381,92,Weiblich,16652,-1.3,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2382,72,Weiblich,17427,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2383,39,Männlich,9161,0.19999999999999998,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2384,45,Männlich,12802,-0.9999999999999999,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2385,33,Männlich,18506,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2386,37,Weiblich,8430,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2387,21,Männlich,7660,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2388,33,Männlich,20425,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2389,41,Männlich,5838,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2390,49,Weiblich,3502,-1.2,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2391,42,Männlich,7334,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2392,49,Weiblich,10584,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2393,54,Männlich,13947,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2394,51,Männlich,15926,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2395,57,Männlich,28027,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2396,51,Weiblich,9903,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2397,25,Männlich,4226,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2398,42,Männlich,9754,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2399,45,Weiblich,6039,-0.7999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2400,51,Männlich,8374,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2401,26,Männlich,9073,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2402,38,Männlich,4268,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2403,30,Männlich,5765,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2404,43,Männlich,11264,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2405,27,Weiblich,4099,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2406,38,Weiblich,8968,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2407,45,Weiblich,11377,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2408,29,Weiblich,8170,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2409,46,Männlich,16006,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2410,39,Weiblich,5916,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2411,38,Männlich,4714,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2412,28,Weiblich,4031,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2413,41,Weiblich,6113,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2414,46,Weiblich,15879,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2415,26,Weiblich,6876,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2416,68,Männlich,13229,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2417,39,Weiblich,4228,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2418,43,Männlich,6671,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2419,75,Weiblich,11581,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2420,26,Männlich,2334,0.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2421,41,Weiblich,6821,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2422,54,Weiblich,15343,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2423,27,Weiblich,5886,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2424,38,Weiblich,3622,0.0,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2425,52,Weiblich,15732,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2426,53,Männlich,4238,-0.4999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2427,63,Männlich,8414,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2428,21,Weiblich,2467,0.0,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2429,35,Männlich,23079,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2430,33,Weiblich,5487,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2431,34,Männlich,10963,0.19999999999999998,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2432,44,Weiblich,5726,-0.7999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2433,54,Männlich,19173,-0.9999999999999999,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2434,38,Weiblich,6126,0.4,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2435,27,Weiblich,6527,0.4,0,0,False,False,Desktop,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2436,41,Weiblich,12258,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2437,37,Männlich,4419,0.7,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2438,39,Weiblich,9167,-0.1,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
2439,46,Weiblich,10113,-1.3,0,0,False,False,Mobil,1,10.0,1,False,Mittwoch,2022-08-17 01:47:21.318117,Nein
